time,lon,lat
1474117669,-54.9162,54.1937
1474118554,-54.9107,54.1938
1474119454,-54.9051,54.1938
1474120302,-54.8998,54.1939
1474121318,-54.8934,54.1935
1474122239,-54.8874,54.1930
1474123232,-54.8821,54.1923
1474124113,-54.8775,54.1918
1474125121,-54.8722,54.1913
1474126039,-54.8674,54.1909
1474127035,-54.8621,54.1904
1474127938,-54.8574,54.1899
1474128875,-54.8525,54.1894
1474129780,-54.8477,54.1890
1474130293,-54.8451,54.1887
1474130464,-54.8442,54.1886
1474132309,-54.8397,54.1857
1474133196,-54.8359,54.1854
1474134209,-54.8328,54.1850
1474135134,-54.8296,54.1850
1474136141,-54.8269,54.1851
1474137058,-54.8243,54.1853
1474138075,-54.8217,54.1846
1474139004,-54.8195,54.1854
1474139971,-54.8173,54.1862
1474140880,-54.8152,54.1870
1474141945,-54.8131,54.1880
1474142875,-54.8098,54.1890
1474143850,-54.8064,54.1900
1474144765,-54.8033,54.1909
1474145740,-54.8007,54.1922
1474146617,-54.7990,54.1934
1474147608,-54.7971,54.1948
1474148469,-54.7955,54.1960
1474149420,-54.7936,54.1974
1474150320,-54.7919,54.1987
1474151267,-54.7901,54.2000
1474152171,-54.7884,54.2013
1474152936,-54.7869,54.2024
1474153491,-54.7859,54.2032
1474154897,-54.7831,54.2035
1474155826,-54.7798,54.2048
1474156849,-54.7763,54.2061
1474157752,-54.7723,54.2073
1474158771,-54.7680,54.2085
1474159685,-54.7637,54.2096
1474160659,-54.7588,54.2106
1474161582,-54.7539,54.2116
1474162672,-54.7487,54.2123
1474163620,-54.7441,54.2131
1474164669,-54.7398,54.2138
1474165572,-54.7350,54.2144
1474166501,-54.7300,54.2150
1474167438,-54.7250,54.2156
1474168459,-54.7202,54.2162
1474169366,-54.7160,54.2169
1474170372,-54.7120,54.2177
1474171261,-54.7082,54.2182
1474172250,-54.7045,54.2188
1474173156,-54.7013,54.2195
1474174102,-54.6983,54.2203
1474174981,-54.6955,54.2212
1474176318,-54.6933,54.2202
1474177226,-54.6916,54.2220
1474178212,-54.6896,54.2238
1474179110,-54.6884,54.2246
1474180430,-54.6871,54.2250
1474181327,-54.6866,54.2265
1474182311,-54.6860,54.2283
1474183190,-54.6846,54.2300
1474184210,-54.6834,54.2317
1474185102,-54.6822,54.2337
1474186072,-54.6810,54.2359
1474186998,-54.6794,54.2382
1474187966,-54.6778,54.2406
1474188911,-54.6762,54.2430
1474189921,-54.6748,54.2456
1474190812,-54.6730,54.2484
1474191825,-54.6708,54.2516
1474192770,-54.6689,54.2546
1474193778,-54.6668,54.2578
1474194692,-54.6649,54.2607
1474195751,-54.6623,54.2639
1474196713,-54.6591,54.2667
1474198124,-54.6553,54.2704
1474199101,-54.6514,54.2730
1474200097,-54.6470,54.2754
1474201007,-54.6424,54.2778
1474201990,-54.6378,54.2802
1474202900,-54.6328,54.2823
1474203998,-54.6270,54.2842
1474204944,-54.6215,54.2865
1474206410,-54.6140,54.2886
1474207381,-54.6083,54.2904
1474208392,-54.6024,54.2922
1474209292,-54.5972,54.2937
1474210302,-54.5917,54.2950
1474211241,-54.5858,54.2963
1474212301,-54.5801,54.2974
1474213217,-54.5748,54.2985
1474214249,-54.5698,54.2994
1474215170,-54.5649,54.3004
1474216188,-54.5604,54.3014
1474217113,-54.5561,54.3023
1474217829,-54.5535,54.3026
1474218281,-54.5517,54.3033
1474219854,-54.5484,54.3036
1474220788,-54.5454,54.3046
1474221836,-54.5427,54.3059
1474222793,-54.5406,54.3070
1474223827,-54.5390,54.3083
1474224737,-54.5377,54.3098
1474225757,-54.5369,54.3112
1474226716,-54.5361,54.3130
1474227805,-54.5358,54.3146
1474228722,-54.5354,54.3162
1474229738,-54.5350,54.3182
1474230654,-54.5342,54.3200
1474231706,-54.5338,54.3217
