time,lat,lon,log,battery,u,v,wptLat,wptLon
Wed Jan 29 17:38:57 2020 MT,57.12961666666667,-52.564,0269.0003,82.0585723667573,0.0726413329929126,-0.0251326625999007,56.620066666666666,-53.47196666666667
Wed Jan 29 18:39:44 2020 MT,57.12961666666667,-52.564,0269.0007,82.012542549267,0.0726413329929126,-0.0251326625999007,56.620066666666666,-53.47196666666667
Thu Jan 30 04:05:31 2020 MT,57.074783333333336,-52.63850000000001,0269.0008,81.8857628113403,0.0729695841584514,-0.0537067959566822,56.620066666666666,-53.47196666666667
Thu Jan 30 13:12:56 2020 MT,57.02408333333333,-52.704066666666655,0269.0009,81.7620366477487,0.109582917309259,-0.0724476388939415,56.620066666666666,-53.47196666666667
Thu Jan 30 22:27:38 2020 MT,56.99366666666666,-52.749716666666664,0269.0010,81.6369533601917,0.170243444885129,-0.0494871047804722,56.620066666666666,-53.47196666666667
Fri Jan 31 08:41:22 2020 MT,56.96724999999999,-52.7761,0269.0012,81.4711556270665,0.181592590177116,-0.0336570103843986,56.620066666666666,-53.47196666666667
Fri Jan 31 18:13:31 2020 MT,56.951983333333324,-52.83683333333333,0269.0013,81.3432450130528,0.175123335378363,-0.0103938740957314,56.620066666666666,-53.47196666666667
Sat Feb  1 03:33:25 2020 MT,56.934066666666666,-52.89623333333334,0269.0014,81.2175961512131,0.162163621303849,0.033746373566999,56.620066666666666,-53.47196666666667
Sat Feb  1 12:41:26 2020 MT,56.909666666666666,-52.94389999999999,0269.0015,81.0938700784476,0.167629926199856,0.0362201509448554,56.620066666666666,-53.47196666666667
Sat Feb  1 22:14:49 2020 MT,56.900466666666674,-53.03255000000001,0269.0016,80.9652806299729,0.114270001534215,0.0852249474661064,56.620066666666666,-53.47196666666667
Sun Feb  2 07:52:56 2020 MT,56.88253333333334,-53.135466666666666,0269.0018,80.8348817434285,0.0786002474927168,0.117694455413068,56.620066666666666,-53.47196666666667
Sun Feb  2 17:18:23 2020 MT,56.816783333333326,-53.2183,0269.0020,80.6971319352533,0.0476900079015111,0.0473191295124391,56.620066666666666,-53.47196666666667
Mon Feb  3 03:46:13 2020 MT,56.73838333333333,-53.170416666666675,0269.0022,80.5199116361229,0.129733879946001,-0.0312199411169196,56.18494999999999,-53.41048333333334
Mon Feb  3 13:13:37 2020 MT,56.73908333333334,-53.16823333333333,0269.0023,80.391887852757,0.128708414908108,-0.0313472822409813,56.18494999999999,-53.41048333333334
Mon Feb  3 22:48:15 2020 MT,56.645383333333335,-53.24295,0269.0024,80.2620544496692,0.092842259494782,0.0512102492903461,56.18494999999999,-53.41048333333334
Tue Feb  4 08:01:55 2020 MT,56.592733333333335,-53.26081666666668,0269.0025,80.1371972283383,0.0934474028423733,0.0498374704756196,56.18494999999999,-53.41048333333334
Tue Feb  4 17:36:41 2020 MT,56.53553333333332,-53.30246666666667,0269.0026,80.0086079615159,0.0667615092318438,0.0623178461669336,56.18494999999999,-53.41048333333334
Tue Feb  4 17:55:32 2020 MT,56.53553333333332,-53.30246666666667,0269.0027,79.9945842261062,0.0667615092318438,0.0623178461669336,56.18494999999999,-53.41048333333334
Wed Feb  5 03:14:12 2020 MT,56.46849999999999,-53.31023333333332,0269.0028,79.8688223765665,0.091773691146175,-0.0260834517821536,56.18494999999999,-53.41048333333334
Wed Feb  5 12:32:32 2020 MT,56.411,-53.285750000000014,0269.0029,79.7410249319051,0.188504524975794,-0.0249056001224044,56.18494999999999,-53.41048333333334
Wed Feb  5 22:01:46 2020 MT,56.41158333333333,-53.27943333333333,0269.0030,79.6117568306216,0.182923076989313,-0.0232075740279114,56.18494999999999,-53.41048333333334
Thu Feb  6 16:09:29 2020 MT,56.41158333333333,-53.27943333333333,0269.0032,79.3526556895548,0.182923076989313,-0.0232075740279114,56.18494999999999,-53.41048333333334
Fri Feb  7 10:05:43 2020 MT,56.24456666666667,-53.531883333333326,0269.0034,79.1009056517712,-0.0789656064585598,0.161799948728983,56.18494999999999,-53.41048333333334
Fri Feb  7 19:25:22 2020 MT,56.21736666666667,-53.49293333333333,0269.0035,78.9740128353184,-0.0835094482640696,0.150662063973931,56.18494999999999,-53.41048333333334
Sat Feb  8 04:38:18 2020 MT,56.235766666666656,-53.44268333333333,0269.0036,78.8471200188657,-0.121483584410442,0.116393252075314,57.76424999999999,-51.688316666666665
Sat Feb  8 13:51:12 2020 MT,56.287316666666655,-53.36616666666667,MissionName:REGM20.MI MissionNum:pearl,78.718417582691,-0.0904149557357132,0.0828712598050439,57.76424999999999,-51.688316666666665
Sat Feb  8 23:19:18 2020 MT,56.32321666666667,-53.21058333333334,0269.0038,78.5883578408988,0.0309283573996163,-0.0593130495698254,57.76424999999999,-51.688316666666665
Sun Feb  9 08:21:01 2020 MT,56.38775000000001,-53.08365,0269.0039,78.4641792723766,0.10491347285054,-0.0969323644095783,57.76424999999999,-51.688316666666665
Sun Feb  9 17:33:55 2020 MT,56.491983333333344,-53.00010000000001,0269.0040,78.3337805674845,0.140498158128697,-0.038443801457131,57.76424999999999,-51.688316666666665
Mon Feb 10 02:47:09 2020 MT,56.59925,-53.0088,0269.0041,78.2057571474232,-0.00822503701072433,0.0899537895671729,57.76424999999999,-51.688316666666665
Mon Feb 10 12:12:30 2020 MT,56.662666666666674,-52.91121666666666,0269.0042,78.0777330007528,-0.024252935691104,0.0648243975379584,57.76424999999999,-51.688316666666665
Mon Feb 10 21:19:15 2020 MT,56.75738333333334,-52.75838333333332,0269.0043,77.9520841389131,0.119666059347275,0.0882226373692272,57.76424999999999,-51.688316666666665
Tue Feb 11 05:48:11 2020 MT,56.88046666666667,-52.574650000000005,0269.0044,77.8262093016735,0.262609301286112,0.109834301891177,57.76424999999999,-51.688316666666665
Tue Feb 11 15:04:01 2020 MT,57.0062,-52.56759999999999,0269.0045,77.7005604398339,0.200771774631896,0.0901493557696243,57.76424999999999,-51.688316666666665
Wed Feb 12 00:43:57 2020 MT,57.11201666666666,-52.476949999999995,0269.0047,77.5602090081235,0.122511364346182,0.0205797744526697,57.76424999999999,-51.688316666666665
Wed Feb 12 10:07:43 2020 MT,57.05413333333332,-52.495599999999996,0269.0049,77.4125068364345,0.108645126009369,0.0216443917433828,56.36320000000001,-52.72950000000001
Wed Feb 12 19:21:26 2020 MT,57.001616666666656,-52.47089999999999,0269.0050,77.2860663340861,0.187175961555327,0.00184390001392484,56.36320000000001,-52.72950000000001
Thu Feb 13 04:31:11 2020 MT,56.95778333333333,-52.41908333333334,0269.0051,77.1601914968465,0.274628752589055,-0.0282778894600623,56.36320000000001,-52.72950000000001
Thu Feb 13 13:35:27 2020 MT,56.918216666666666,-52.351200000000006,0269.0052,77.0348819614112,0.333870583284178,-0.0704167980496638,56.36320000000001,-52.72950000000001
Thu Feb 13 22:57:51 2020 MT,56.87504999999999,-52.27066666666666,0269.0053,76.9071971411452,0.351561169194912,-0.147459389973906,56.36320000000001,-52.72950000000001
Fri Feb 14 08:21:17 2020 MT,56.83056666666666,-52.235766666666656,0269.0054,76.7782687295706,0.284611149926869,-0.166238964352669,56.36320000000001,-52.72950000000001
Fri Feb 14 17:22:42 2020 MT,56.79501666666667,-52.260200000000005,0269.0055,76.6453821154523,0.200759937121181,-0.122459561532131,56.36320000000001,-52.72950000000001
Sat Feb 15 02:09:54 2020 MT,56.793683333333334,-52.25721666666667,0269.0056,76.5118168485253,0.200333531216553,-0.121286120796347,56.36320000000001,-52.72950000000001
Sat Feb 15 11:40:23 2020 MT,56.76661666666668,-52.3957,0269.0057,76.3735002853277,0.0988179102335543,0.11269759034422,56.36320000000001,-52.72950000000001
Sat Feb 15 20:58:28 2020 MT,56.756616666666666,-52.425466666666665,0269.0058,76.2401617204096,0.162196353742855,0.161634466121261,56.36320000000001,-52.72950000000001
Sun Feb 16 06:33:49 2020 MT,56.76843333333333,-52.47495,0269.0059,76.1087450363043,0.15750926250531,0.230239675194691,56.36320000000001,-52.72950000000001
Sun Feb 16 16:10:31 2020 MT,56.77753333333334,-52.488433333333326,0269.0060,75.977328352199,0.180395280121156,0.23443078737473,56.36320000000001,-52.72950000000001
Mon Feb 17 01:31:53 2020 MT,56.7908,-52.488,0269.0061,75.8482869529244,0.213653535253657,0.232057929730838,56.36320000000001,-52.72950000000001
Mon Feb 17 10:53:02 2020 MT,56.80443333333333,-52.49138333333334,0269.0062,75.7181142234322,0.22485778829381,0.237347356106007,56.36320000000001,-52.72950000000001
Mon Feb 17 19:47:07 2020 MT,56.81588333333334,-52.48906666666667,0269.0063,75.5915607333839,0.227428758276859,0.236033611379132,56.36320000000001,-52.72950000000001
Tue Feb 18 05:08:18 2020 MT,56.82613333333333,-52.47865,0269.0064,75.4574294380435,0.246109366668024,0.211335737414277,56.36320000000001,-52.72950000000001
Tue Feb 18 13:33:49 2020 MT,56.83816666666666,-52.48009999999999,0269.0065,75.3297446177775,0.261977611629755,0.212730387358072,56.36320000000001,-52.72950000000001
Tue Feb 18 22:53:15 2020 MT,56.85311666666667,-52.44295,0269.0066,75.2016078467116,0.298279765359529,0.202724309304539,56.36320000000001,-52.72950000000001
Wed Feb 19 08:11:09 2020 MT,56.86793333333334,-52.40121666666668,0269.0067,75.0743757038545,0.318070219748921,0.191136161579123,56.36320000000001,-52.72950000000001
Wed Feb 19 17:31:35 2020 MT,56.87325000000001,-52.35463333333334,0269.0068,74.946578259193,0.319434773474152,0.148732625605859,56.36320000000001,-52.72950000000001
Thu Feb 20 02:52:03 2020 MT,56.876416666666664,-52.28413333333333,0269.0069,74.8186674635271,0.359569238866914,0.107319199345372,56.36320000000001,-52.72950000000001
Thu Feb 20 11:59:42 2020 MT,56.87208333333333,-52.21641666666666,0269.0070,74.6921139734788,0.375295512608456,0.0590958713134504,56.36320000000001,-52.72950000000001
Fri Feb 21 05:36:19 2020 MT,56.843166666666676,-52.137933333333336,0269.0072,74.4344831257295,0.316205130111917,-0.041413224546391,56.36320000000001,-52.72950000000001
Fri Feb 21 14:28:29 2020 MT,56.8152,-52.138983333333336,0269.0073,74.3089468882853,0.249343116897174,-0.037682251693497,56.36320000000001,-52.72950000000001
Fri Feb 21 23:48:35 2020 MT,56.792350000000006,-52.18255000000001,0269.0074,74.1788875097976,0.173190144780419,0.00497548377137021,56.36320000000001,-52.72950000000001
Sat Feb 22 09:17:03 2020 MT,56.7811,-52.25696666666666,0269.0075,74.0490548333188,0.131840675886507,0.101952468541449,56.36320000000001,-52.72950000000001
Sat Feb 22 18:53:36 2020 MT,56.76808333333334,-52.316100000000006,0269.0077,73.906780430882,0.121674798125507,0.157072917364254,56.36320000000001,-52.72950000000001
Sat Feb 22 18:58:12 2020 MT,56.76808333333334,-52.316100000000006,0269.0078,73.9037272198515,0.121674798125507,0.157072917364254,56.36320000000001,-52.72950000000001
Sun Feb 23 04:12:39 2020 MT,56.76873333333333,-52.38098333333334,0269.0080,73.7711792055286,0.111071387724005,0.215206470871939,56.36320000000001,-52.72950000000001
Sun Feb 23 13:09:15 2020 MT,56.77038333333333,-52.44454999999999,0269.0081,73.6397625214233,0.105087039979849,0.239308057914398,56.36320000000001,-52.72950000000001
Sun Feb 23 22:24:57 2020 MT,56.768266666666655,-52.482150000000004,0269.0082,73.5121910521618,0.107603879496935,0.254572486709283,56.36320000000001,-52.72950000000001
Mon Feb 24 07:37:33 2020 MT,56.759566666666665,-52.53038333333333,0269.0083,73.3819056982742,0.0822427926099265,0.236215380676953,56.36320000000001,-52.72950000000001
Mon Feb 24 16:30:20 2020 MT,56.75398333333332,-52.58728333333333,0269.0084,73.2533162497994,0.0607362424398757,0.279392046407174,56.36320000000001,-52.72950000000001
Tue Feb 25 02:08:39 2020 MT,56.76286666666667,-52.63868333333333,0269.0086,73.1005249086536,0.0619697515612269,0.31323186916426,56.36320000000001,-52.72950000000001
Tue Feb 25 02:25:19 2020 MT,56.76286666666667,-52.63868333333333,0269.0087,73.0885365867135,0.0619697515612269,0.31323186916426,56.72013333333333,-52.34288333333334
Tue Feb 25 09:39:25 2020 MT,56.77680000000001,-52.5925,0269.0089,72.9680902453352,0.0569054045808196,0.309351776298256,56.72013333333333,-52.34288333333334
Tue Feb 25 17:17:44 2020 MT,56.78975,-52.54413333333334,0269.0091,72.8221973300636,0.0959340241774044,0.260726560714374,56.72013333333333,-52.34288333333334
Tue Feb 25 17:45:27 2020 MT,56.78975,-52.54413333333334,0269.0094,72.8035365576492,0.0959340241774044,0.260726560714374,56.85500000000001,-52.09696666666667
Tue Feb 25 17:49:56 2020 MT,56.78975,-52.54413333333334,0269.0095,72.8013879748274,0.0959340241774044,0.260726560714374,56.85500000000001,-52.09696666666667
Wed Feb 26 00:35:19 2020 MT,56.80978333333334,-52.45,0269.0096,72.6950778116019,0.0806175447228033,0.228668549530441,56.85500000000001,-52.09696666666667
Wed Feb 26 07:31:08 2020 MT,56.80348333333333,-52.32835,0269.0097,72.5870724695725,0.0887260005458798,0.095450032469448,56.85500000000001,-52.09696666666667
Wed Feb 26 14:28:55 2020 MT,56.79178333333333,-52.183249999999994,0269.0098,72.47804914833,0.0501119423861061,-0.0452524705690146,56.85500000000001,-52.09696666666667
Wed Feb 26 21:22:26 2020 MT,56.7677,-52.17258333333333,0269.0099,72.3699290020781,0.0149826256720762,-0.168208422238411,56.6306,-52.42565
Thu Feb 27 04:13:47 2020 MT,56.748416666666664,-52.321966666666675,0269.0100,72.2618103090442,-0.080063349132381,0.000491489385033322,56.6306,-52.42565
Thu Feb 27 11:06:17 2020 MT,56.71666666666667,-52.429799999999986,0269.0101,72.1522209593884,-0.0965170378837826,0.199479247508987,56.6306,-52.42565
Thu Feb 27 17:45:54 2020 MT,56.688100000000006,-52.476016666666666,0269.0102,72.0450068945632,-0.10798863345641,0.205911744125079,56.6306,-52.42565
Fri Feb 28 00:55:19 2020 MT,56.66953333333333,-52.52505,0269.0103,71.9323643338768,-0.180603317905352,0.274486650166468,56.6306,-52.42565
Fri Feb 28 07:42:48 2020 MT,56.665483333333334,-52.54131666666667,0269.0104,71.8250361914382,-0.176879792286035,0.271784715921104,56.6306,-52.42565
Fri Feb 28 14:35:57 2020 MT,56.66499999999999,-52.56141666666667,0269.0105,71.7179354776175,-0.190235964561102,0.286838600950403,56.6306,-52.42565
Fri Feb 28 21:34:21 2020 MT,56.66108333333334,-52.56016666666666,0269.0106,71.608685454366,-0.157065668895468,0.23805300527101,56.6306,-52.42565
Sat Feb 29 07:11:04 2020 MT,56.6381,-52.63664999999999,0269.0108,71.4599653034639,-0.129777597818156,0.266902985193034,56.36320000000001,-52.72950000000001
Sat Feb 29 16:25:35 2020 MT,56.59063333333333,-52.73761666666666,0269.0109,71.3319411567935,-0.210982149617501,0.223299588063809,56.36320000000001,-52.72950000000001
Sun Mar  1 01:40:02 2020 MT,56.54141666666666,-52.75420000000001,0269.0110,71.2032390839233,-0.149658828219785,0.147546469826438,56.36320000000001,-52.72950000000001
Sun Mar  1 11:09:18 2020 MT,56.5043,-52.76841666666665,0269.0111,71.0710303960048,-0.108744303646436,0.183432759432249,56.36320000000001,-52.72950000000001
Sun Mar  1 20:25:25 2020 MT,56.44683333333334,-52.770183333333335,0269.0112,70.9416503969349,-0.107350443568083,0.110420016698782,56.36320000000001,-52.72950000000001
Mon Mar  2 05:42:24 2020 MT,56.39936666666667,-52.733866666666664,0269.0113,70.8132861972511,-0.10325363710128,0.0617229204729719,57.666,-51.319199999999995
Mon Mar  2 14:54:49 2020 MT,56.462650000000004,-52.681549999999994,0269.0114,70.6834527941633,-0.103525853534064,0.0796971065540237,57.666,-51.319199999999995
Tue Mar  3 00:14:30 2020 MT,56.53146666666667,-52.667466666666655,0269.0115,70.5513589104672,-0.156233697448149,0.173460327903436,57.666,-51.319199999999995
Tue Mar  3 09:39:24 2020 MT,56.622233333333334,-52.64111666666667,0269.0117,70.4129297228742,-0.117699532548211,0.26441577743005,57.666,-51.319199999999995
Tue Mar  3 09:43:45 2020 MT,56.622233333333334,-52.64111666666667,0269.0118,70.4105537114345,-0.117699532548211,0.26441577743005,57.666,-51.319199999999995
Tue Mar  3 18:43:41 2020 MT,56.70088333333333,-52.587333333333326,0269.0120,70.2832082175729,-0.0729970987626642,0.280189007608696,57.666,-51.319199999999995
Wed Mar  4 03:42:26 2020 MT,56.751716666666674,-52.454416666666674,0269.0122,70.1472683924241,0.0220457275949661,0.147209071151611,57.666,-51.319199999999995
Wed Mar  4 03:59:23 2020 MT,56.751716666666674,-52.454416666666674,0269.0123,70.1346021442842,0.0220457275949661,0.147209071151611,57.666,-51.319199999999995
Wed Mar  4 12:59:53 2020 MT,56.699749999999995,-52.436499999999995,0269.0124,70.0069180506272,0.0505076142036972,0.0973443581123796,-51.345405,-51.321261666666665
Wed Mar  4 22:47:54 2020 MT,56.71879999999999,-52.26035,0269.0126,69.8612518373646,0.038258839498454,-0.0865384319822853,57.261100000000006,-51.3948
Thu Mar  5 08:17:27 2020 MT,56.72528333333333,-52.14463333333333,0270.0000,69.7283637700282,-0.0105595443067131,-0.256590886321447,57.261100000000006,-51.3948
Thu Mar  5 17:44:14 2020 MT,56.71855000000001,-52.03113333333334,0270.0001,69.5978517141317,0.0163670318631043,-0.334601357799008,57.261100000000006,-51.3948
Fri Mar  6 02:48:47 2020 MT,56.6941,-51.94768333333333,0270.0002,69.4719768768921,-0.0144892044598983,-0.408548195976654,57.261100000000006,-51.3948
Fri Mar  6 12:19:26 2020 MT,56.68633333333333,-51.92638333333332,0270.0003,69.3436141304263,-0.0828409668710884,-0.300467133373841,57.261100000000006,-51.3948
Fri Mar  6 21:52:00 2020 MT,56.67083333333334,-51.84563333333334,0270.0004,69.2129887235253,-0.0417373970260499,-0.349836250661465,57.261100000000006,-51.3948
Sat Mar  7 07:15:46 2020 MT,56.65573333333333,-51.788716666666666,0270.0005,69.084512626055,-0.0432879048018661,-0.344103798560714,57.261100000000006,-51.3948
Sat Mar  7 16:16:44 2020 MT,56.64014999999999,-51.7249,0270.0006,68.9589763886108,-0.0277612872804545,-0.363865851405346,57.261100000000006,-51.3948
Sun Mar  8 01:34:34 2020 MT,56.62218333333334,-51.68398333333333,0270.0007,68.8311789439494,-0.059126427210554,-0.354777425797451,57.261100000000006,-51.3948
Sun Mar  8 08:55:12 2020 MT,56.63485,-51.625716666666655,0270.0009,68.7048521559099,-0.0247983062481582,-0.258107060086203,57.261100000000006,-51.3948
Sun Mar  8 15:49:47 2020 MT,56.65151666666667,-51.59836666666667,0270.0010,68.5970727892805,-0.0232962464900056,-0.246035749278808,57.261100000000006,-51.3948
Sun Mar  8 22:36:08 2020 MT,56.67651666666668,-51.5616,0270.0011,68.4908759770595,0.00578775058686233,-0.217169758454254,57.261100000000006,-51.3948
Mon Mar  9 05:30:45 2020 MT,56.68990000000001,-51.5115,0270.0012,68.383095157212,0.0277522257383665,-0.281482248718036,57.261100000000006,-51.3948
Mon Mar  9 12:20:01 2020 MT,56.71291666666666,-51.49125,0270.0013,68.2742985379784,-0.00516910515526887,-0.215220860958496,57.261100000000006,-51.3948
Mon Mar  9 19:28:51 2020 MT,56.74231666666666,-51.44128333333333,0270.0014,68.1624472544962,0.0485252501509603,-0.196290801649427,57.261100000000006,-51.3948
Tue Mar 10 02:41:44 2020 MT,56.78183333333333,-51.433699999999995,0270.0015,68.0501440202142,0.029329208121448,-0.12959201460785,57.261100000000006,-51.3948
Tue Mar 10 09:41:20 2020 MT,56.837466666666664,-51.421033333333334,0270.0016,67.9389713895409,0.0177117624798357,-0.0556870108780214,57.261100000000006,-51.3948
Tue Mar 10 16:32:18 2020 MT,56.90820000000001,-51.39286666666667,0270.0017,67.8307386188936,0.071257684528657,-0.00282683165249205,57.261100000000006,-51.3948
Tue Mar 10 23:31:32 2020 MT,56.97413333333334,-51.443149999999996,0270.0018,67.7205846940424,-0.0649120029274768,0.0419313428703234,57.261100000000006,-51.3948
Wed Mar 11 06:09:32 2020 MT,57.027716666666656,-51.422,0270.0019,67.6147279348348,-0.0823294006820356,0.00530140823698181,57.261100000000006,-51.3948
Wed Mar 11 13:02:26 2020 MT,57.09261666666666,-51.43653333333334,0270.0020,67.5064937109695,-0.134387877549861,0.0893124612880351,57.261100000000006,-51.3948
Wed Mar 11 20:04:04 2020 MT,57.02749999999999,-51.51256666666666,0270.0021,67.3949824805007,-0.11594012371307,0.0599578964222714,56.69126666666666,-51.913500000000006
Wed Mar 11 23:40:25 2020 MT,56.99901666666666,-51.57353333333334,0270.0022,67.3358336012224,-0.186074956479138,0.104203969777288,56.69126666666666,-51.913500000000006
Thu Mar 12 03:11:32 2020 MT,56.960666666666675,-51.60829999999999,0270.0023,67.2758941713489,-0.177282127153588,0.0252592684184284,56.69126666666666,-51.913500000000006
Thu Mar 12 06:51:13 2020 MT,56.922700000000006,-51.644000000000005,0270.0024,67.2148226846488,-0.145235037115686,0.0097398240056014,56.69126666666666,-51.913500000000006
Thu Mar 12 10:23:45 2020 MT,56.893166666666666,-51.69920000000001,0270.0025,67.1578216615833,-0.174854617396024,0.107660253117527,56.69126666666666,-51.913500000000006
Thu Mar 12 13:54:07 2020 MT,56.86011666666666,-51.72768333333334,0270.0026,67.1011606915312,-0.137717658989376,0.0545997317982233,56.69126666666666,-51.913500000000006
Thu Mar 12 14:07:46 2020 MT,56.86011666666666,-51.72768333333334,0270.0027,67.0916624586443,-0.137717658989376,0.0545997317982233,56.69126666666666,-51.913500000000006
Thu Mar 12 14:53:17 2020 MT,56.86011666666666,-51.72768333333334,0270.0028,67.0543394605974,-0.137717658989376,0.0545997317982233,56.69126666666666,-51.913500000000006
Fri Mar 13 00:15:28 2020 MT,56.74231666666666,-51.76738333333333,0270.0029,66.9257500121228,-0.0607100839482602,-0.086547162315909,56.69126666666666,-51.913500000000006
Fri Mar 13 09:25:33 2020 MT,56.63231666666667,-51.80308333333333,0270.0030,66.7990846242879,0.0762032792072852,-0.376458341846715,56.497383333333325,-52.56328333333333
Fri Mar 13 18:47:53 2020 MT,56.54773333333332,-51.799683333333334,0270.0031,66.6663113611741,0.0760967503429028,-0.460043156752445,56.497383333333325,-52.56328333333333
Sat Mar 14 04:02:50 2020 MT,56.489866666666664,-51.81516666666667,0270.0032,66.5365913090908,0.0268921777998385,-0.411295399229461,56.497383333333325,-52.56328333333333
Sat Mar 14 13:31:00 2020 MT,56.430600000000005,-51.85001666666667,0270.0034,66.3966914648757,-0.0112207316038881,-0.401758726628622,56.497383333333325,-52.56328333333333
Sat Mar 14 20:25:10 2020 MT,56.3969,-51.868199999999995,0270.0035,66.2864241890201,-0.0291037913956664,-0.4144165387154,56.497383333333325,-52.56328333333333
Sun Mar 15 10:16:30 2020 MT,56.351933333333335,-51.97451666666666,0270.0037,66.0679226892991,-0.122375557428905,-0.340683525202639,56.497383333333325,-52.56328333333333
Sun Mar 15 17:06:23 2020 MT,56.34753333333333,-52.0314,0270.0038,65.9592394210699,-0.141386880716077,-0.254246532324924,56.497383333333325,-52.56328333333333
Mon Mar 16 00:06:50 2020 MT,56.338100000000004,-52.07848333333333,0270.0039,65.8489706919962,-0.146068326492775,-0.283358760342421,56.497383333333325,-52.56328333333333
Mon Mar 16 07:12:40 2020 MT,56.34656666666667,-52.12500000000001,0270.0040,65.735875453901,-0.129585106998946,-0.20222559142318,56.497383333333325,-52.56328333333333
Mon Mar 16 13:41:51 2020 MT,56.363266666666675,-52.16268333333334,0270.0041,65.629905343689,-0.103836098619186,-0.192862767801995,56.497383333333325,-52.56328333333333
Mon Mar 16 20:20:26 2020 MT,56.38641666666667,-52.20445,0270.0042,65.5208820224464,-0.0543122348520136,-0.162262118270936,56.497383333333325,-52.56328333333333
Mon Mar 16 23:58:32 2020 MT,56.40086666666666,-52.23344999999999,0270.0043,65.4541560644851,-0.0121861723162728,-0.123482771565864,56.497383333333325,-52.56328333333333
Tue Mar 17 03:38:59 2020 MT,56.41941666666666,-52.264616666666676,0270.0044,65.3959110868065,0.00262776511325364,-0.0620217575471089,56.497383333333325,-52.56328333333333
Tue Mar 17 10:09:37 2020 MT,56.455733333333335,-52.32996666666667,0270.0045,65.2910730334211,0.0436246372079819,-0.0592757890411284,56.497383333333325,-52.56328333333333
Tue Mar 17 17:00:27 2020 MT,56.514966666666666,-52.42573333333333,0270.0046,65.1839708663824,0.0670922923685721,0.106587346613496,56.497383333333325,-52.56328333333333
Wed Mar 18 00:02:30 2020 MT,56.53195000000001,-52.514066666666665,0270.0047,65.0740421903221,0.124756070538185,0.215858894243285,56.20945,-53.090916666666665
Wed Mar 18 06:54:07 2020 MT,56.554616666666675,-52.58455000000001,0270.0048,64.9655841708839,0.121340797395893,0.340894840867665,56.20945,-53.090916666666665
Wed Mar 18 13:48:10 2020 MT,56.54696666666667,-52.63863333333334,0270.0049,64.8563341476324,0.0615262922044634,0.248341070241882,56.20945,-53.090916666666665
Wed Mar 18 21:07:10 2020 MT,56.53344999999999,-52.678450000000005,0270.0050,64.7441428111369,0.0893952804987578,0.209761917738969,56.20945,-53.090916666666665
Thu Mar 19 04:05:20 2020 MT,56.51084999999999,-52.72873333333334,0270.0051,64.6336502864903,0.0827092210706473,0.133826789312367,56.20945,-53.090916666666665
Thu Mar 19 17:49:48 2020 MT,56.43901666666667,-52.793366666666664,0270.0053,64.4161674925915,0.15364859395088,0.0414749650973817,56.20945,-53.090916666666665
Fri Mar 20 00:46:40 2020 MT,56.42641666666667,-52.853633333333335,0270.0054,64.3052215639271,0.118779048561357,0.103881834648162,56.20945,-53.090916666666665
Fri Mar 20 07:37:14 2020 MT,56.40443333333332,-52.91868333333333,0270.0055,64.1952928878668,0.0731074161163539,0.117092796729048,56.20945,-53.090916666666665
Fri Mar 20 14:37:53 2020 MT,56.3607,-52.966133333333325,0270.0056,64.0864948154152,0.048860569046533,0.044881772028114,56.20945,-53.090916666666665
Fri Mar 20 21:16:05 2020 MT,56.32615000000001,-53.034733333333335,0270.0057,63.9804113541986,0.0300871286779973,0.110231021956564,56.20945,-53.090916666666665
Sun Mar 22 11:57:38 2020 MT,56.277449999999995,-53.149550000000005,0270.0064,63.3583875446748,-0.0227474023002393,0.0565081546660748,56.671533333333336,-52.746966666666665
Sun Mar 22 20:41:40 2020 MT,56.3551,-53.11878333333334,0270.0066,63.2111373237857,-0.146612546360311,0.25038698858424,56.671533333333336,-52.746966666666665
Mon Mar 23 09:53:46 2020 MT,56.44274999999999,-52.9491,0270.0068,62.9972744959397,0.0192338095742009,0.136076423017139,56.671533333333336,-52.746966666666665
Mon Mar 23 13:36:17 2020 MT,56.47685,-52.89368333333334,0270.0069,62.9364297112485,0.0801102347967483,0.138913893775542,56.671533333333336,-52.746966666666665
Mon Mar 23 20:26:16 2020 MT,56.55951666666667,-52.80341666666667,0270.0070,62.8261609821748,0.094029382775133,0.127193518030613,56.671533333333336,-52.746966666666665
Tue Mar 24 03:12:54 2020 MT,56.63373333333333,-52.73581666666667,0270.0071,62.7183816155454,0.0619973427064419,0.0690593443091976,56.9642,-52.26866666666667
Tue Mar 24 17:04:23 2020 MT,56.73500000000001,-52.535866666666664,0270.0073,62.4984109124204,0.0422677385572292,0.00765082208262106,56.9642,-52.26866666666667
Wed Mar 25 00:09:51 2020 MT,56.78176666666666,-52.472966666666665,0271.0000,62.3859957803519,-0.0307126890864424,-0.0378760870231952,56.9642,-52.26866666666667
Wed Mar 25 08:54:53 2020 MT,56.80508333333334,-52.373999999999995,0272.0000,62.2071918368995,-0.00335667259736915,-0.102100018288072,56.9642,-52.26866666666667
Wed Mar 25 16:31:42 2020 MT,56.82635,-52.30371666666666,0272.0001,62.0668400418847,0.0328089678283332,-0.144429329681599,56.9642,-52.26866666666667
Wed Mar 25 23:02:50 2020 MT,56.87841666666667,-52.248450000000005,0273.0000,61.9398345492408,0.0182213928047489,-0.0254237752015776,56.9642,-52.26866666666667
