time,lat,lon,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,Unnamed: 23
20200305_150000,47.672940000000004,-52.34868,26.0,59,0,2,1230,0.018000000000000002,13.6,0,-0.8,0.0,10.0,10.0,171.0,0.0,10.0,3.0,7.25,6.0,3.8,3.0
20200305_153000,47.65974,-52.33149,26.0,0,0,1,1230,0.018000000000000002,13.6,0,-1.0,0.0,15.0,15.0,168.0,0.0,10.0,3.2,7.25,5.5,5.8,1.0
20200305_160000,47.644740000000006,-52.31349,42.0,1,0,1,1240,0.018000000000000002,13.6,1,-1.0,0.0,18.0,18.0,162.0,0.0,10.0,3.7,8.25,5.75,5.3,0.0
20200305_163000,47.63058,-52.29477,26.0,2,0,1,1230,0.018000000000000002,13.6,0,-1.0,0.0,17.0,17.0,174.0,0.0,10.0,3.7,7.5,5.75,4.9,0.0
20200305_170000,47.615190000000005,-52.27734,26.0,3,0,1,1230,0.018000000000000002,13.6,0,-1.2,0.0,10.0,10.0,166.0,0.0,10.0,3.5,9.0,6.5,3.8,0.0
20200305_173000,47.599470000000004,-52.25646,26.0,4,0,1,1230,0.016,13.5,0,-1.4,0.0,12.0,12.0,165.0,0.0,10.0,3.9,8.75,6.75,4.5,1.0
20200305_180000,47.583090000000006,-52.23489,26.0,5,0,1,1230,0.018000000000000002,13.5,0,-1.5,0.0,18.0,18.0,175.0,0.0,10.0,3.7,8.5,6.5,4.6,5.0
20200305_183000,47.5665,-52.21698,26.0,6,0,1,1230,0.018000000000000002,13.5,0,-1.5,0.0,12.0,12.0,172.0,0.0,10.0,3.7,8.25,6.5,4.6,2.0
20200305_190000,47.55036,-52.197720000000004,26.0,7,0,2,1230,0.018000000000000002,13.6,0,-1.5,0.0,13.0,13.0,177.0,0.0,10.0,3.2,9.5,6.25,3.9,0.0
20200305_193000,47.53458,-52.18038,30.0,8,0,1,1230,0.018000000000000002,13.7,0,-1.6,0.0,9.0,9.0,173.0,0.0,10.0,4.3,8.25,7.25,5.0,0.0
