time,lat,lon,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,CTTemp,CTCond,O2Con,O2Air,O2Temp,AirPressure,AirTemp,WindDirection,WindSpeed,WindGust,Heading,AirFix,Unnamed: 23
20191205_083000,50.6418,-48.370290000000004,13,42,0,1,270,0.022000000000000002,13.3,5,4.439,31.98,293.6,91.5,4.45,974.2,1.7,270,15,20,345,1
20191205_093000,50.67405,-48.38655,11,44,0,1,270,0.02,13.3,5,4.5569999999999995,32.09,291.3,91.0,4.57,969.6,1.6,270,11,14,333,1
20191205_103000,50.7063,-48.40215,12,46,0,1,240,0.02,13.3,5,4.061,31.6,294.5,91.5,4.19,971.6,1.2,250,11,14,344,1
20191205_113000,50.73603,-48.4233,41,48,0,1,280,0.02,13.3,5,3.7710000000000004,31.3,295.9,91.0,3.78,969.4,1.0,250,14,18,335,1
20191205_123000,50.764379999999996,-48.44175,12,50,0,1,220,0.02,13.5,4,4.05,31.62,294.2,91.0,4.06,970.4,1.2,250,8,12,355,1
20191205_133000,50.79591,-48.43692,12,52,0,1,290,0.02,14.0,4,4.122,31.71,293.8,91.0,4.13,969.6,1.4,250,10,16,354,1
20191205_143000,50.82132,-48.43404,12,54,0,1,330,0.02,14.0,5,4.099,31.69,293.8,91.0,4.11,969.3,1.5,240,5,8,350,1
20191205_153000,50.83932,-48.4323,12,56,0,1,240,0.02,13.9,5,4.115,31.69,293.6,91.0,4.13,971.9,1.7,225,3,4,3,1
20191205_163000,50.84019,-48.43959,12,58,0,1,350,0.02,14.0,5,4.085,31.58,293.7,91.0,4.1,970.2,1.6,120,2,6,284,1
20191205_173000,50.84091,-48.47748,40,0,0,1,270,0.02,13.9,5,4.034,31.57,295.0,91.0,4.05,970.7,1.4,110,12,13,17,1
20191205_183000,50.87712,-48.49044,14,2,0,1,210,0.02,14.1,4,3.847,31.34,296.7,91.5,3.86,968.4,1.5,75,12,15,2,1
20191205_193000,50.9193,-48.48693,41,4,0,1,270,0.02,13.9,5,3.7680000000000002,31.25,297.2,91.5,3.78,972.3,1.9,75,10,14,18,1
20191205_203000,50.960640000000005,-48.47757,12,6,0,1,350,0.02,13.6,4,3.863,31.37,296.3,91.0,3.87,974.0,2.8,90,12,21,37,1
20191205_213000,51.00204,-48.45834,12,8,0,1,220,0.02,13.5,4,4.032,31.57,294.9,91.0,4.04,977.8,3.6,135,11,14,37,1
20191205_223000,51.01317,-48.45603,13,10,0,1,270,0.02,13.4,4,4.085,31.64,294.7,91.0,4.1,979.5,3.8,205,12,16,248,1
20191205_233000,51.022529999999996,-48.50763,12,12,0,1,240,0.02,13.4,4,3.8760000000000003,31.38,296.8,91.5,3.89,972.6,2.5,220,13,18,285,1
20191206_003000,51.04266,-48.55188,14,14,0,1,350,0.02,13.3,4,4.2589999999999995,31.84,293.8,91.5,4.27,975.6,2.5,0,20,20,321,0
20191206_013000,51.07179,-48.58944,12,16,0,1,240,0.02,13.3,4,4.16,31.73,296.2,92.0,4.17,973.8,2.1,255,12,17,322,1
20191206_023000,51.10341,-48.61428,13,18,0,1,210,0.022000000000000002,13.3,4,4.205,31.81,295.3,91.5,4.22,968.7,1.6,275,13,17,43,1
20191206_033000,51.13122,-48.63138,11,20,0,1,240,0.02,13.3,4,4.177,31.77,295.7,91.5,4.19,968.0,1.3,275,12,41,321,1
20191206_043000,51.15726,-48.65268,11,22,0,1,240,0.02,13.3,5,4.312,31.91,294.4,91.5,4.32,969.8,1.1,260,11,14,339,1
20191206_053000,51.18273,-48.66936,41,24,0,1,270,0.02,13.3,5,4.425,32.02,292.3,91.0,4.44,967.6,0.9,265,12,15,328,1
20191206_063000,51.20961,-48.68385,41,26,0,1,300,0.02,13.2,5,4.49,32.1,291.6,91.0,4.5,968.6,0.9,265,11,14,344,1
20191206_073000,51.24057,-48.68658,12,28,0,1,210,0.02,13.3,5,4.53,32.15,291.1,91.0,4.55,965.0,0.6,265,9,11,348,1
20191206_083000,51.271770000000004,-48.69462,40,30,0,2,260,0.02,13.3,5,4.226,31.79,292.7,91.0,4.24,966.4,0.3,260,11,15,344,1
20191206_093000,51.30444,-48.71523,11,32,0,1,230,0.022000000000000002,13.3,5,4.103,31.65,293.5,91.0,4.12,965.7,0.2,240,8,10,17,1
20191206_103000,51.34131,-48.734159999999996,12,34,0,1,240,0.02,13.2,5,4.18,31.71,292.8,91.0,4.19,966.0,0.3,265,9,12,15,1
20191206_113000,51.37896,-48.7644,13,36,0,1,240,0.02,13.3,5,5.855,33.28,280.2,90.5,5.87,968.1,0.7,260,12,16,319,1
20191206_123000,51.41772,-48.7998,12,38,0,1,240,0.02,13.4,5,6.507999999999999,33.89,275.5,90.5,6.53,967.9,1.1,260,10,13,338,1
20191206_133000,51.45837,-48.83805,12,40,0,1,250,0.02,13.5,6,6.317,33.73,276.9,90.5,6.34,968.1,1.1,240,11,15,334,1
20191206_143000,51.50079,-48.87198,13,42,0,1,340,0.02,13.8,6,6.666,34.03,274.5,90.5,6.68,970.6,1.4,255,10,13,10,1
20191206_153000,51.54081,-48.89541,13,44,0,1,240,0.02,13.9,7,6.915,34.29,273.1,90.5,6.94,968.0,1.2,280,10,13,334,1
20191206_163000,51.5796,-48.916920000000005,12,46,0,1,250,0.02,13.9,7,7.0,34.37,271.9,90.0,7.02,970.0,1.5,255,11,16,350,1
20191206_173000,51.617309999999996,-48.93381,16,48,0,2,250,0.02,14.0,7,6.938,34.36,272.6,90.5,6.96,969.4,1.5,265,13,15,309,1
20191206_183000,51.64998,-48.95346,12,50,0,1,240,0.02,14.0,7,6.977,34.4,273.3,90.5,7.0,969.8,1.6,270,11,15,358,1
20191206_193000,51.68046,-48.97299,65,52,0,2,400,0.02,13.9,8,6.941,34.36,273.1,90.5,6.96,967.7,1.3,280,12,14,359,1
20191206_203000,51.709920000000004,-48.99378,41,54,0,1,380,0.02,13.6,7,6.787000000000001,34.23,272.8,90.0,6.8,971.3,1.4,0,12,12,330,0
20191206_213000,51.738240000000005,-49.02417,12,56,0,1,260,0.02,13.5,7,6.688,34.14,274.7,90.5,6.71,970.4,1.3,255,12,15,79,1
20191206_223000,51.76848,-49.056779999999996,12,58,0,2,350,0.02,13.4,7,6.581,34.04,275.3,90.5,6.6,971.0,1.4,0,14,14,335,0
20191206_233000,51.80079,-49.09401,41,0,0,1,380,0.02,13.4,8,6.529,33.99,276.1,90.5,6.55,971.0,1.6,260,12,19,347,1
20191207_003000,51.83769,-49.10253,21,2,0,1,360,0.022000000000000002,13.3,7,6.495,33.95,275.9,90.5,6.51,971.1,1.2,0,12,12,13,0
20191207_013000,51.87693,-49.12473,11,4,0,2,280,0.02,13.3,7,6.42,33.86,276.9,90.5,6.44,969.4,1.2,270,11,14,358,1
20191207_023000,51.91788,-49.14861,13,6,0,1,260,0.02,13.3,7,6.611000000000001,34.03,275.1,90.5,6.63,968.7,1.1,270,11,14,348,1
20191207_033000,51.96288,-49.17114,12,8,0,3,280,0.02,13.3,7,6.587999999999999,34.01,274.9,90.5,6.61,969.4,1.2,285,11,17,339,1
20191207_043000,52.010040000000004,-49.18704,12,10,0,1,240,0.02,13.3,7,6.517,33.94,275.5,90.5,6.54,969.4,1.2,265,11,14,5,1
20191207_053000,52.0599,-49.199940000000005,41,12,0,1,280,0.02,13.3,7,6.528,33.94,275.5,90.5,6.55,966.3,0.8,280,10,13,84,1
20191207_063000,52.11084,-49.20297,12,14,0,1,240,0.02,13.3,6,4.923,32.5,285.2,90.0,4.94,966.0,0.5,285,9,12,335,1
20191207_073000,52.15821,-49.199940000000005,12,16,0,1,260,0.022000000000000002,13.3,6,4.548,32.17,288.1,90.0,4.56,967.1,0.2,275,9,11,352,1
20191207_083000,52.2,-49.196670000000005,41,18,0,1,240,0.02,13.3,6,4.518,32.15,288.3,90.0,4.54,966.2,0.2,275,9,12,2,1
20191207_093000,52.23915,-49.20579,11,20,0,1,270,0.02,13.3,5,4.658,32.28,285.5,89.5,4.67,967.2,0.2,275,11,14,333,1
20191207_103000,52.27581,-49.2234,12,22,0,1,240,0.02,13.2,5,5.257999999999999,32.79,284.5,90.5,5.27,967.7,0.6,255,12,19,341,1
20191207_113000,52.30935,-49.247040000000005,41,24,0,1,270,0.02,13.3,6,6.03,33.49,279.0,90.5,6.05,968.3,0.8,250,11,14,39,1
20191207_123000,52.33971,-49.28229,12,26,0,1,270,0.02,13.4,6,6.226,33.69,277.3,90.5,6.25,970.9,1.0,245,12,16,344,1
20191207_133000,52.372679999999995,-49.32696,12,28,0,1,350,0.02,13.6,6,6.1339999999999995,33.6,279.2,90.5,6.15,970.1,1.0,265,11,12,343,1
20191207_143000,52.40907,-49.373490000000004,12,30,0,1,260,0.02,13.8,6,6.205,33.67,277.6,90.5,6.23,968.2,0.8,255,10,14,339,1
20191207_153000,52.44483,-49.42281,17,32,0,1,350,0.02,13.9,6,5.587999999999999,33.07,283.2,91.0,5.6,968.9,0.5,260,9,12,343,1
20191207_163000,52.485659999999996,-49.46205,13,34,0,1,350,0.02,14.0,6,5.745,33.22,281.8,90.5,5.76,977.3,0.6,260,11,12,10,1
20191207_173000,52.52958,-49.49943,40,36,0,1,320,0.02,14.0,6,5.64,33.15,282.5,90.5,5.66,985.6,0.3,280,10,14,343,1
20191207_183000,52.57269,-49.52304,12,38,0,1,350,0.02,14.1,6,5.749,33.27,280.3,90.5,5.77,992.4,0.6,260,12,15,2,1
20191207_193000,52.61481,-49.55061,71,40,0,1,290,0.02,13.9,7,6.593,34.09,273.9,90.0,6.61,989.7,0.3,260,10,12,344,1
20191207_203000,52.65351,-49.57881,12,42,0,2,270,0.02,13.6,6,6.638999999999999,34.14,271.3,89.0,6.66,990.3,0.0,250,8,10,340,1
20191207_213000,52.69059,-49.59213,41,44,0,1,380,0.022000000000000002,13.5,7,5.916,33.4,277.7,90.0,5.93,991.0,0.0,0,6,6,342,0
20191207_223000,52.725809999999996,-49.58778,41,46,0,3,270,0.02,13.4,7,6.412999999999999,33.92,274.6,90.0,6.43,988.7,-0.3,240,5,6,2,1
20191207_233000,52.75479,-49.585679999999996,13,48,0,1,350,0.02,13.4,6,7.042000000000001,34.57,268.9,89.5,7.06,1007.0,0.4,230,6,7,36,1
20191208_003000,52.77705,-49.5969,11,50,0,1,220,0.02,13.3,6,7.041,34.55,269.6,89.5,7.07,991.0,0.4,225,4,7,6,1
20191208_013000,52.79511,-49.59945,12,52,0,1,330,0.022000000000000002,13.3,6,6.8660000000000005,34.37,270.9,89.5,6.89,991.7,0.4,250,2,3,354,1
20191208_023000,52.80639,-49.60416,13,54,0,1,240,0.02,13.3,6,6.862,34.36,271.1,89.5,6.9,984.3,-0.7,245,2,4,60,1
20191208_033000,52.80432,-49.60692,12,56,0,1,200,0.02,13.3,5,6.876,34.35,271.0,89.5,6.9,982.5,-1.2,300,1,3,170,1
20191208_043000,52.79565,-49.628820000000005,12,58,0,2,240,0.022000000000000002,13.3,5,6.84,34.32,271.0,89.5,6.87,983.4,-1.4,295,4,6,255,1
20191208_053000,52.787369999999996,-49.67199,41,0,0,1,290,0.02,13.3,6,6.816,34.31,271.1,89.5,6.84,982.6,-1.4,290,8,10,251,1
20191208_063000,52.78221,-49.71747,12,2,0,1,250,0.02,13.3,7,6.976,34.48,270.3,89.5,7.01,983.3,-1.0,300,6,9,251,1
20191208_073000,52.772909999999996,-49.75887,15,4,0,1,230,0.02,13.3,7,6.962000000000001,34.48,270.8,89.5,6.99,983.5,-0.7,285,10,13,247,1
20191208_083000,52.76076,-49.789590000000004,12,6,0,1,230,0.02,13.3,7,6.952999999999999,34.48,270.2,89.5,6.98,985.8,-0.7,270,10,13,37,1
20191208_093000,52.79316,-49.7991,12,8,0,1,240,0.02,13.3,7,6.955,34.48,271.6,90.0,6.98,985.0,-0.9,265,10,12,343,1
20191208_103000,52.82385,-49.80843,12,10,0,1,330,0.02,13.3,7,6.981,34.5,269.8,89.5,7.0,984.7,-0.9,250,12,15,320,1
20191208_113000,52.85013000000001,-49.81728,12,12,0,1,260,0.02,13.3,7,6.9479999999999995,34.48,269.6,89.5,6.98,983.3,-1.5,245,10,13,320,1
20191208_123000,52.871159999999996,-49.83339,12,14,0,1,350,0.02,13.3,7,5.438,32.94,283.0,90.5,5.45,985.6,-2.0,255,9,12,326,1
20191208_133000,52.891619999999996,-49.847609999999996,13,16,0,1,340,0.02,13.4,6,5.105,32.63,285.6,90.5,5.13,988.1,-1.6,250,10,12,316,1
20191208_143000,52.91112,-49.867740000000005,12,18,0,1,280,0.02,13.5,5,4.99,32.55,286.2,90.5,5.01,991.9,-2.2,245,10,14,300,1
20191208_153000,52.928340000000006,-49.90116,13,20,0,1,350,0.02,13.9,5,4.968,32.53,287.7,91.0,4.98,994.5,-1.9,0,8,8,312,0
20191208_163000,52.943130000000004,-49.933890000000005,12,22,0,1,270,0.02,14.0,5,5.1,32.65,287.1,91.0,5.12,993.6,-1.9,260,12,15,326,1
20191208_173000,52.96233,-49.97136,41,24,0,1,380,0.02,14.0,5,4.518,32.13,293.1,91.5,4.53,994.2,-2.0,0,11,11,314,0
20191208_183000,52.983630000000005,-50.00274,12,26,0,1,240,0.02,13.9,5,4.571000000000001,32.19,291.9,91.5,4.58,993.7,-1.9,275,9,11,330,1
20191208_193000,53.00832,-50.02686,13,28,0,2,260,0.02,13.7,5,4.716,32.34,290.1,91.0,4.73,994.4,-2.0,280,7,9,326,1
20191208_203000,53.03226,-50.05257,12,30,0,1,280,0.02,13.5,5,4.73,32.35,288.7,91.0,4.75,993.2,-2.1,260,7,9,322,1
20191208_213000,53.0547,-50.07516,12,32,0,1,350,0.02,13.4,5,4.787,32.42,288.2,90.5,4.81,996.2,-1.6,0,12,12,346,0
20191208_223000,53.080830000000006,-50.08713,13,34,0,1,270,0.022000000000000002,13.4,5,4.766,32.41,288.5,91.0,4.78,994.8,-1.5,275,8,10,336,1
20191208_233000,53.10612,-50.091,12,36,0,1,280,0.02,13.3,5,4.388,32.09,291.2,91.0,4.4,995.8,-1.5,280,9,11,349,1
20191209_003000,53.12454,-50.10147,12,38,0,2,250,0.02,13.3,5,4.753,32.38,288.3,90.5,4.76,993.5,-0.7,270,7,10,337,1
20191209_013000,53.14301999999999,-50.11611,12,40,0,2,350,0.02,13.3,5,4.713,32.36,288.0,90.5,4.73,1001.3,-0.1,0,9,9,318,0
20191209_023000,53.16069,-50.11338,12,42,0,1,330,0.02,13.3,5,4.553,32.22,289.8,90.5,4.57,1002.6,0.2,300,6,7,31,1
20191209_033000,53.176140000000004,-50.10393,15,44,0,1,260,0.02,13.3,5,4.584,32.26,290.2,91.0,4.59,1003.4,0.0,315,10,13,23,1
20191209_043000,53.19279,-50.09244,12,46,0,1,300,0.022000000000000002,13.3,5,4.593999999999999,32.26,290.6,91.0,4.61,1002.4,0.0,305,10,12,5,1
20191209_053000,53.21091,-50.089529999999996,15,48,0,1,270,0.02,13.3,5,4.592,32.26,290.5,91.0,4.61,998.6,-0.5,310,7,10,5,1
20191209_063000,53.23131,-50.09811,12,50,0,2,230,0.02,13.3,5,4.591,32.26,289.9,91.0,4.61,997.4,-0.6,285,8,11,352,1
20191209_073000,53.25414,-50.11143,12,52,0,1,230,0.02,13.2,5,4.5969999999999995,32.27,291.6,91.5,4.61,996.2,-1.2,295,7,8,346,1
20191209_083000,53.276790000000005,-50.1249,13,54,0,2,240,0.02,13.2,5,4.676,32.32,287.9,90.5,4.69,994.9,-1.4,245,7,12,354,1
20191209_093000,53.2995,-50.14806,11,56,0,1,240,0.02,13.3,5,4.802,32.43,286.8,90.5,4.82,995.2,-1.4,265,8,9,347,1
20191209_103000,53.32056,-50.1762,12,58,0,1,230,0.02,13.3,5,4.717,32.33,288.5,90.5,4.73,994.2,-1.8,255,8,10,324,1
20191209_113000,53.34012,-50.20575,41,0,0,1,260,0.02,13.3,5,4.6930000000000005,32.29,289.8,91.0,4.72,993.2,-1.4,245,9,11,320,1
20191209_123000,53.35794,-50.2389,59,2,0,1,400,0.02,13.4,5,4.708,32.31,289.6,91.0,4.73,995.3,-1.1,245,10,11,312,1
20191209_133000,53.37426,-50.27388,13,4,0,1,330,0.02,13.4,5,4.789,32.41,289.9,91.0,4.8,999.6,-0.4,230,12,15,299,1
20191209_143000,53.388419999999996,-50.31156,41,6,0,1,270,0.02,13.4,5,4.7989999999999995,32.42,289.8,91.0,4.82,1000.1,-0.2,230,11,14,310,1
20191209_153000,53.40116999999999,-50.34819,13,8,0,1,350,0.02,13.9,5,4.7860000000000005,32.41,288.8,91.0,4.8,1005.0,0.1,260,11,12,290,1
20191209_163000,53.41698,-50.37735,12,10,0,1,280,0.02,13.9,5,4.783,32.4,288.5,91.0,4.8,1001.4,0.1,250,12,15,325,1
20191209_173000,53.435669999999995,-50.399190000000004,40,12,0,1,380,0.02,14.0,5,4.823,32.44,287.4,90.5,4.84,1002.0,-0.3,265,11,17,320,1
20191209_183000,53.451240000000006,-50.419259999999994,11,14,0,2,290,0.02,14.1,5,4.81,32.42,291.0,91.5,4.82,1000.3,-0.5,275,12,15,355,1
20191209_193000,53.46585,-50.43888,12,16,0,1,350,0.02,13.8,5,4.891,32.48,287.6,91.0,4.91,1000.2,-0.6,270,11,15,358,1
20191209_203000,53.4825,-50.461890000000004,12,18,0,1,230,0.02,13.6,5,4.945,32.52,289.3,91.5,4.96,999.7,-0.6,275,11,13,346,1
20191209_213000,53.498940000000005,-50.47683,12,20,0,1,240,0.02,13.5,5,4.896,32.46,288.2,91.0,4.92,1000.2,-0.8,270,10,12,298,1
20191209_223000,53.5164,-50.49204,40,22,0,1,240,0.02,13.4,5,4.948,32.51,288.2,91.0,4.96,997.9,-1.0,285,8,10,348,1
20191209_233000,53.53626,-50.5092,41,24,0,1,260,0.022000000000000002,13.4,5,4.953,32.52,286.7,90.5,4.97,998.5,-0.7,280,8,10,352,1
20191210_003000,53.5584,-50.52561,12,26,0,1,240,0.02,13.3,5,4.988,32.56,286.4,90.5,5.01,1004.6,-0.7,290,9,11,5,1
20191210_013000,53.58231,-50.5425,21,28,0,1,270,0.02,13.3,5,4.984,32.55,287.0,91.0,5.0,1000.2,-0.8,280,9,11,347,1
20191210_023000,53.607,-50.56224,12,30,0,1,230,0.02,13.3,5,5.122999999999999,32.69,285.6,90.5,5.14,999.5,-0.5,265,7,10,1,1
20191210_033000,53.63301,-50.57763,13,32,0,2,350,0.02,13.3,5,5.228,32.82,284.7,90.5,5.24,1002.1,-0.4,0,9,9,330,0
20191210_043000,53.660880000000006,-50.585190000000004,14,34,0,1,260,0.02,13.3,6,5.183,32.77,285.5,90.5,5.2,999.7,-0.8,285,8,11,351,1
20191210_053000,53.68719,-50.58522,12,36,0,1,350,0.02,13.3,5,5.372000000000001,32.96,283.3,90.5,5.38,998.9,-1.2,290,8,11,345,1
20191210_063000,53.71059,-50.5839,13,38,0,1,200,0.02,13.3,6,4.7669999999999995,32.46,288.2,90.5,4.78,994.8,-1.8,285,8,10,348,1
20191210_073000,53.725319999999996,-50.58882,13,40,0,1,230,0.02,13.3,5,4.6339999999999995,32.34,289.3,90.5,4.65,995.4,-1.9,280,6,7,346,1
20191210_083000,53.73429,-50.60151,11,42,0,2,210,0.02,13.3,5,4.592,32.31,289.3,90.5,4.61,996.5,-1.7,250,5,6,331,1
20191210_093000,53.74005,-50.61717,11,44,0,1,230,0.02,13.3,5,4.543,32.26,289.8,90.5,4.56,997.1,-1.6,250,4,5,306,1
20191210_103000,53.74053000000001,-50.639309999999995,11,46,0,1,210,0.02,13.3,4,4.658,32.35,288.9,90.5,4.68,999.1,-0.8,200,4,7,310,1
20191210_113000,53.734559999999995,-50.674170000000004,41,48,0,1,380,0.02,13.3,5,4.721,32.41,289.2,91.0,4.73,1004.2,0.0,190,6,8,284,1
20191210_123000,53.72625,-50.7144,41,50,0,1,360,0.022000000000000002,13.3,5,4.685,32.38,289.0,90.5,4.7,1003.7,0.1,180,8,10,255,1
20191210_133000,53.716409999999996,-50.75736,12,52,0,1,230,0.022000000000000002,13.3,5,4.671,32.36,289.6,91.0,4.68,1002.3,0.0,165,10,13,233,1
20191210_143000,53.71451999999999,-50.764829999999996,13,54,0,1,350,0.022000000000000002,13.3,5,4.664,32.35,289.8,91.0,4.68,1007.0,0.8,0,11,11,104,0
20191210_153000,53.71751999999999,-50.76621,14,56,0,1,230,0.02,13.3,5,4.656000000000001,32.35,290.7,91.0,4.67,1011.5,2.3,170,12,15,264,1
20191210_163000,53.70956999999999,-50.829840000000004,12,58,0,1,240,0.02,13.3,5,5.324,32.92,284.5,90.5,5.33,1007.8,3.2,165,12,15,243,1
20191210_173000,53.707440000000005,-50.89464,15,0,0,1,230,0.022000000000000002,13.3,5,4.921,32.57,290.4,91.5,4.93,1000.7,3.3,175,17,20,242,1
20191210_183000,53.71293000000001,-50.95701,14,2,0,1,230,0.022000000000000002,13.3,5,4.67,32.35,291.8,91.5,4.68,998.2,3.5,195,15,22,266,1
20191210_193000,53.73543000000001,-50.965559999999996,11,4,0,1,230,0.022000000000000002,13.3,5,4.533,32.24,291.1,91.0,4.55,996.2,3.6,220,15,47,279,1
20191210_203000,53.75598000000001,-50.98782,18,6,0,1,240,0.02,13.3,5,4.254,32.02,293.9,91.5,4.27,993.9,3.4,205,16,22,145,1
20191210_213000,53.758919999999996,-50.95113,12,8,0,1,270,0.02,13.2,5,4.3260000000000005,32.08,291.9,91.0,4.34,993.3,3.2,235,16,19,290,1
20191210_223000,53.78187,-50.98668,13,10,0,1,230,0.02,13.3,5,4.252,32.02,293.3,91.0,4.26,989.6,2.6,235,14,17,339,1
20191210_233000,53.80542,-51.01149,11,12,0,1,230,0.02,13.2,5,3.4339999999999997,31.07,299.7,91.5,3.45,987.8,2.1,240,13,15,307,1
20191211_003000,53.8194,-51.0435,12,14,0,2,350,0.02,13.3,4,3.429,31.02,298.0,90.5,3.44,989.4,1.9,240,12,15,307,1
20191211_013000,53.83668,-51.08316,12,16,0,1,240,0.02,13.2,4,3.5610000000000004,31.18,296.1,90.5,3.57,988.1,1.8,245,12,15,338,1
20191211_023000,53.85525,-51.12693,12,18,0,1,230,0.02,13.2,4,3.464,31.08,297.4,90.5,3.47,988.7,1.8,230,12,14,307,1
20191211_033000,53.876580000000004,-51.17409,12,20,0,1,230,0.02,13.2,4,3.449,31.08,297.6,90.5,3.46,988.3,1.9,230,10,12,304,1
20191211_043000,53.89773,-51.22935,12,22,0,1,240,0.02,13.2,4,3.445,31.06,297.6,90.5,3.45,988.6,1.8,230,11,14,307,1
20191211_053000,53.920590000000004,-51.28794,13,24,0,1,240,0.02,13.2,4,3.09,30.62,299.5,90.5,3.1,990.0,2.2,225,12,15,328,1
20191211_063000,53.94636,-51.34389,12,26,0,1,260,0.02,13.3,4,3.425,31.04,296.1,90.0,3.43,991.1,2.3,235,12,14,339,1
20191211_073000,53.976209999999995,-51.39237,14,28,0,2,240,0.022000000000000002,13.2,4,3.6660000000000004,31.36,294.8,90.5,3.68,990.7,2.2,235,14,17,332,1
20191211_083000,54.003809999999994,-51.43782,12,30,0,1,210,0.022000000000000002,13.2,4,3.741,31.45,294.4,90.5,3.75,966.6,2.1,75,14,19,309,1
20191211_093000,54.03315,-51.48681,12,32,0,1,270,0.02,13.2,4,3.725,31.42,294.4,90.5,3.74,989.8,1.8,240,13,14,323,1
20191211_103000,54.063869999999994,-51.531000000000006,41,34,0,1,260,0.022000000000000002,13.2,4,3.928,31.66,291.8,90.0,3.94,989.0,1.7,245,12,15,325,1
