lon,lat,u,v,time
-50.20684,53.41093670000001,,,20140705_165150
-50.206886700000005,53.41095,,,20140705_165150
-50.2069433,53.41096329999999,,,20140705_165200
-50.2069583,53.410991700000004,,,20140705_165200
-50.206990000000005,53.41101329999999,,,20140705_165210
-50.207001700000006,53.411023300000004,,,20140705_165210
-50.20702,53.411043299999996,,,20140705_165210
-50.2070567,53.411025,,,20140705_165220
-50.2070567,53.41107170000001,,,20140705_165220
-50.2071033,53.4110933,,,20140705_165230
-50.2071617,53.41106329999999,,,20140705_165240
-50.207443299999994,53.410991700000004,,,20140705_165240
-50.2077267,53.41092,,,20140705_165250
-50.208008299999996,53.41085,,,20140705_165250
-50.208291700000004,53.4107783,,,20140705_165300
-50.2085733,53.410706700000006,,,20140705_165300
-50.208856700000005,53.410635,,,20140705_165310
-50.2098833,53.416309999999996,,,20140705_171600
-50.209895,53.41631999999999,,,20140705_171600
-50.209915,53.41633829999999,,,20140705_171610
-50.209945000000005,53.4163483,,,20140705_171610
-50.209956700000006,53.416355,,,20140705_171620
-50.209975,53.41636999999999,,,20140705_171620
-50.2099917,53.416385,,,20140705_171630
-50.21002670000001,53.41639670000001,,,20140705_171630
-50.210041700000005,53.4164183,,,20140705_171640
-50.21005170000001,53.4164333,,,20140705_171640
-50.2100733,53.4164333,,,20140705_171650
-50.210086700000005,53.416458299999995,,,20140705_171650
-50.2101467,53.4165017,,,20140705_171710
-50.219866700000004,53.42513670000001,0.016653499999999998,0.152831,20140705_180520
-50.219915,53.425169999999994,,,20140705_180530
-50.21993,53.4251833,,,20140705_180530
-50.21994,53.4251983,,,20140705_180540
-50.2199583,53.425211700000006,,,20140705_180540
-50.2199683,53.4252083,,,20140705_180550
-50.219961700000006,53.42518670000001,,,20140705_180550
-50.219956700000004,53.425168299999996,,,20140705_180550
-50.2199517,53.4251517,,,20140705_180600
-50.21994829999999,53.4251333,,,20140705_180610
-50.220001700000005,53.4253233,,,20140705_180610
-50.22002,53.4253317,,,20140705_180620
-50.220034999999996,53.425380000000004,,,20140705_180620
-50.22005,53.425394999999995,,,20140705_180630
-50.2200633,53.4254233,,,20140705_180630
-50.22007,53.425419999999995,,,20140705_180640
-50.2200283,53.425411700000005,,,20140705_180640
-50.220040000000004,53.42549,,,20140705_180640
-50.22007,53.4255,,,20140705_180650
-50.220105,53.4254933,,,20140705_180700
-50.2201067,53.4254917,,,20140705_180700
-50.22010170000001,53.425503299999995,,,20140705_180710
-50.220155,53.425509999999996,,,20140705_180710
-50.220208299999996,53.42553829999999,,,20140705_180720
-50.2201967,53.4255517,,,20140705_180720
-50.220205,53.42557829999999,,,20140705_180730
-50.220215,53.4256067,,,20140705_180730
-50.220225,53.425635,,,20140705_180740
-50.220234999999995,53.42566329999999,,,20140705_180740
-50.220245,53.4256933,,,20140705_180740
-50.220255,53.425721700000004,,,20140705_180750
-50.264635,53.4467483,,,20140705_205720
-50.2646,53.4467767,,,20140705_205730
-50.264591700000004,53.4467917,,,20140705_205740
-50.264573299999995,53.44679670000001,,,20140705_205740
-50.264548299999994,53.4468167,,,20140705_205740
-50.2645533,53.446825,,,20140705_205750
