lon,lat,u,v,time
-50.17452670000001,53.4042667,,,20140705_141930
-50.174565,53.404251699999996,,,20140705_141930
-50.174620000000004,53.40424,,,20140705_141930
-50.174655,53.404258299999995,,,20140705_141940
-50.174690000000005,53.404256700000005,,,20140705_141950
-50.1747317,53.40425329999999,,,20140705_141950
-50.1747683,53.404256700000005,,,20140705_142000
-50.1748217,53.40425,,,20140705_142000
-50.17486829999999,53.4042433,,,20140705_142010
-50.174925,53.404235,,,20140705_142010
-50.1781967,53.403858299999996,-0.0651369,0.0347291,20140705_142650
-50.1782283,53.403853299999994,,,20140705_142650
-50.1782533,53.403858299999996,,,20140705_142700
-50.1782867,53.403859999999995,,,20140705_142700
-50.178325,53.40385500000001,,,20140705_142710
-50.1783467,53.403856700000006,,,20140705_142710
-50.1783967,53.4038417,,,20140705_142720
-50.17844829999999,53.403833299999995,,,20140705_142720
-50.178501700000005,53.403825,,,20140705_142720
-50.178545,53.4038167,,,20140705_142730
-50.1785817,53.4038083,,,20140705_142730
-50.1786267,53.40379670000001,,,20140705_142740
-50.1786717,53.4037933,,,20140705_142750
-50.178706700000006,53.40379,,,20140705_142750
-50.1786933,53.403815,,,20140705_142800
-50.1787083,53.403826699999996,,,20140705_142800
-50.17871829999999,53.403845,,,20140705_142810
-50.178726700000006,53.40386329999999,,,20140705_142810
-50.1787367,53.40388170000001,,,20140705_142820
-50.178934999999996,53.403746700000006,,,20140705_142820
-50.1789817,53.403718299999994,,,20140705_142820
-50.17918,53.4036517,,,20140705_142830
-50.179255,53.40358829999999,,,20140705_142840
-50.179159999999996,53.4037067,,,20140705_142840
-50.1792,53.403705,,,20140705_142850
-50.17924,53.403715000000005,,,20140705_142850
-50.179308299999995,53.403684999999996,,,20140705_142900
-50.179334999999995,53.4037017,,,20140705_142900
-50.179376700000006,53.4037,,,20140705_142910
-50.17941,53.4036983,,,20140705_142910
-50.179559999999995,53.4036667,,,20140705_142910
-50.1794833,53.403721700000006,,,20140705_142920
-50.1795617,53.403746700000006,,,20140705_142920
-50.1796917,53.403859999999995,,,20140705_142930
-50.1798167,53.40397829999999,,,20140705_142940
-50.1799433,53.404096700000004,,,20140705_142940
-50.1923183,53.42098829999999,,,20140705_161130
