time,lat,lon,log,battery,u,v,wptLat,wptLon
20200107_173748,56.09935,-48.71403333333333,0267.0130,89.44323862070542,-0.135832356669846,-0.21794961019227502,56.13381666666668,-51.75865
20200108_031037,56.08513333333333,-48.79456666666667,0267.0132,89.3098986025692,-0.0548555833341376,-0.264413794859587,56.13381666666668,-51.75865
20200108_124638,56.08015,-48.94033333333334,0267.0134,89.1707914887764,-0.133403528821145,-0.183012914213166,56.13381666666668,-51.75865
20200108_220503,56.14316666666667,-49.08946666666668,0267.0135,89.0440120233281,-0.08672739106333499,0.015935353200527,56.13381666666668,-51.75865
20200108_220933,56.14316666666667,-49.08946666666668,0267.0136,89.0414107630975,-0.08672739106333499,0.015935353200527,56.13381666666668,-51.75865
20200109_071002,56.22988333333333,-49.21995,0267.0138,88.9133866164271,0.158683288252867,0.23692803076184998,56.13381666666668,-51.75865
20200109_161602,56.27233333333334,-49.26805,0267.0140,88.7746195556477,0.25468522589133397,0.195738862814773,56.13381666666668,-51.75865
20200110_015155,56.28025,-49.32688333333334,0267.0142,88.63675639646799,0.18024273120898898,0.108014178746674,56.13381666666668,-51.75865
20200110_110921,56.2867,-49.397133333333336,0267.0143,88.5100895554152,0.171199137952676,0.060630885152338,56.13381666666668,-51.75865
20200110_203448,56.2866,-49.39501666666666,0267.0144,88.3804821277273,0.167828782621017,0.0624671721974256,56.13381666666668,-51.75865
20200111_054323,56.296533333333336,-49.49608333333334,0267.0145,88.25494661689208,0.209570205413911,0.0348551483866002,56.13381666666668,-51.75865
20200111_145339,56.31145,-49.58883333333333,0267.0146,88.1299764078612,0.14478976258516,0.0837029003831001,56.13381666666668,-51.75865
20200112_001635,56.31486666666666,-49.69035000000001,0267.0147,88.0017262857909,0.10845562986983501,0.0826023399803956,56.13381666666668,-51.75865
20200112_093709,56.30745000000001,-49.82296666666666,0267.0148,87.8749460937336,0.041444510985427,0.067556528034493,56.13381666666668,-51.75865
20200112_190831,56.28335000000001,-49.96688333333333,0267.0149,87.74680932266779,0.00245347770783167,0.0138083716207324,56.13381666666668,-51.75865
20200113_033649,56.27776666666666,-50.10211666666668,0267.0150,87.62274374184558,0.00936924220872578,-0.00955319355861252,56.13381666666668,-51.75865
